23:35:31,224  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
10:09:02,386  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
10:09:02,405  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@11cd8cc, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@dd67cf, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1ca6954, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1c935cc, org.springframework.test.context.transaction.TransactionalTestExecutionListener@eb1327, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@136a26f]
10:09:02,709  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
10:09:02,988  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@5de82a: startup date [Tue Oct 31 10:09:02 CST 2017]; root of context hierarchy
10:09:03,065  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
10:09:03,136  INFO MLog:80 - MLog clients using log4j logging.
10:09:03,308  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
10:09:03,441  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
10:09:03,441  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
10:09:03,449  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:09:03,535  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
10:09:03,536  INFO Environment:213 - HHH000206: hibernate.properties not found
10:09:03,538  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
10:09:03,587  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
10:09:03,744  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge9ss9rv4mjzuomonxi|183a9a, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge9ss9rv4mjzuomonxi|183a9a, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@localhost:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
10:09:03,891  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
10:09:03,980  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
10:09:04,496  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
10:09:05,819  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@5de82a: startup date [Tue Oct 31 10:09:02 CST 2017]; root of context hierarchy
10:09:05,820  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
10:20:02,301  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
10:20:02,318  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@d85409, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@75455c, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@11cd8cc, org.springframework.test.context.support.DirtiesContextTestExecutionListener@dd67cf, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1ca6954, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1c935cc]
10:20:02,632  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
10:20:02,971  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@16fb9fd: startup date [Tue Oct 31 10:20:02 CST 2017]; root of context hierarchy
10:20:03,073  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
10:20:03,154  INFO MLog:80 - MLog clients using log4j logging.
10:20:03,320  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
10:20:03,453  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
10:20:03,453  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
10:20:03,462  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:20:03,556  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
10:20:03,559  INFO Environment:213 - HHH000206: hibernate.properties not found
10:20:03,560  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
10:20:03,612  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
10:20:03,780  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge9ss9rv50p9s1h9k2c9|1212168, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge9ss9rv50p9s1h9k2c9|1212168, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@localhost:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
10:20:03,953  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
10:20:04,052  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
10:20:04,598  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
10:20:05,732  INFO QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
10:20:05,859  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@16fb9fd: startup date [Tue Oct 31 10:20:02 CST 2017]; root of context hierarchy
10:20:05,861  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
10:29:47,381  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
10:29:47,399  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@dd67cf, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1ca6954, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1c935cc, org.springframework.test.context.support.DirtiesContextTestExecutionListener@eb1327, org.springframework.test.context.transaction.TransactionalTestExecutionListener@136a26f, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1e247e2]
10:29:47,727  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
10:29:48,015  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@13552ed: startup date [Tue Oct 31 10:29:48 CST 2017]; root of context hierarchy
10:29:48,097  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
10:29:48,179  INFO MLog:80 - MLog clients using log4j logging.
10:29:48,384  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
10:29:48,521  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
10:29:48,522  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
10:29:48,531  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:29:48,618  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
10:29:48,620  INFO Environment:213 - HHH000206: hibernate.properties not found
10:29:48,621  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
10:29:48,674  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
10:29:48,833  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 31sr7v9rv5d8odceeb3|af7970, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 31sr7v9rv5d8odceeb3|af7970, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@localhost:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
10:29:48,986  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
10:29:49,081  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
10:29:49,635  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
10:29:50,827  INFO QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
10:29:51,027  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@13552ed: startup date [Tue Oct 31 10:29:48 CST 2017]; root of context hierarchy
10:29:51,028  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
10:30:18,666  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
10:30:18,684  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@11cd8cc, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@dd67cf, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1ca6954, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1c935cc, org.springframework.test.context.transaction.TransactionalTestExecutionListener@eb1327, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@136a26f]
10:30:18,996  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
10:30:19,276  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@5de82a: startup date [Tue Oct 31 10:30:19 CST 2017]; root of context hierarchy
10:30:19,355  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
10:30:19,431  INFO MLog:80 - MLog clients using log4j logging.
10:30:19,644  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
10:30:19,776  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
10:30:19,777  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
10:30:19,784  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:30:19,876  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
10:30:19,878  INFO Environment:213 - HHH000206: hibernate.properties not found
10:30:19,879  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
10:30:19,930  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
10:30:20,087  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 31sr7v9rv5dwsj1nsnfym|183a9a, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 31sr7v9rv5dwsj1nsnfym|183a9a, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@localhost:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
10:30:20,239  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
10:30:20,328  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
10:30:20,868  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
10:30:22,061  INFO QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
10:30:22,219  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@5de82a: startup date [Tue Oct 31 10:30:19 CST 2017]; root of context hierarchy
10:30:22,220  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
10:42:24,232  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
10:42:24,250  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@136a26f, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1e247e2, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@dd6317, org.springframework.test.context.support.DirtiesContextTestExecutionListener@94b0ca, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1e2ad75, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@e9f6ef]
10:42:24,562  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
10:42:24,841  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@4a583d: startup date [Tue Oct 31 10:42:24 CST 2017]; root of context hierarchy
10:42:24,917  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
10:42:24,992  INFO MLog:80 - MLog clients using log4j logging.
10:42:25,208  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
10:42:25,339  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
10:42:25,340  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
10:42:25,348  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:42:25,433  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
10:42:25,434  INFO Environment:213 - HHH000206: hibernate.properties not found
10:42:25,437  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
10:42:25,487  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
10:42:25,640  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 31sr7v9rv5tgn01w630ls|14b7f8, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 31sr7v9rv5tgn01w630ls|14b7f8, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@localhost:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
10:42:25,788  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
10:42:25,880  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
10:42:26,416  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
10:42:27,612  INFO QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
10:42:27,772  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@4a583d: startup date [Tue Oct 31 10:42:24 CST 2017]; root of context hierarchy
10:42:27,773  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
10:43:15,988  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
10:43:16,007  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1c935cc, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@eb1327, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@136a26f, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1e247e2, org.springframework.test.context.transaction.TransactionalTestExecutionListener@dd6317, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@94b0ca]
10:43:16,315  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
10:43:16,600  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@7834eb: startup date [Tue Oct 31 10:43:16 CST 2017]; root of context hierarchy
10:43:16,680  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
10:43:16,754  INFO MLog:80 - MLog clients using log4j logging.
10:43:16,961  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
10:43:17,097  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
10:43:17,097  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
10:43:17,106  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:43:17,193  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
10:43:17,195  INFO Environment:213 - HHH000206: hibernate.properties not found
10:43:17,196  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
10:43:17,247  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
10:43:17,406  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 31sr7v9rv5ukkqqjiqeg|78c47c, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 31sr7v9rv5ukkqqjiqeg|78c47c, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@localhost:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
10:43:17,557  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
10:43:17,653  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
10:43:18,204  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
10:43:19,406  INFO QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
10:43:19,569  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@7834eb: startup date [Tue Oct 31 10:43:16 CST 2017]; root of context hierarchy
10:43:19,570  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
11:01:56,300  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
11:01:56,318  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@dd6317, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@94b0ca, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1e2ad75, org.springframework.test.context.support.DirtiesContextTestExecutionListener@e9f6ef, org.springframework.test.context.transaction.TransactionalTestExecutionListener@52f9b2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1871a69]
